"y","x11","x12","x13","x21","x22","x23","x31","x32","x33","x4"
1,-0.162310976918126,-1.67806750352761,-1.16486296972236,0.468945355200936,0.843353930269794,0.618484750120812,1.28713255700656,0.141156088231889,0.182444283549948,1.88863354441333
2,0.81187317855386,-0.923279416267376,-0.0262460567952989,0.128249049841224,0.483508838594462,-0.18212812911918,0.682576210075176,-1.72375507890113,0.413013404540941,0.723311508355753
1,2.19683354634753,-0.657448334637347,-1.29471883836515,-1.03055370943979,-1.02168588296414,-1.05864905709362,-0.715396846660172,-1.29572374225542,-0.87032391279192,1.19707164985491
3,2.04919033740619,1.65494179674235,0.190466283417043,0.380653249594837,-0.301170767094749,0.991034124892925,0.82186506932537,-0.0332780022087589,0.508594787724268,2.12340973071167
2,1.63244563948047,-1.16392914747106,0.502807418944925,0.277584913696618,0.0703512960289909,-0.217439090624913,-0.424901245791308,0.287708568168093,0.442543913042644,-0.619707088730961
3,0.254271192814055,-0.879142734490512,0.815673174482617,0.982330797466439,0.0706625677171148,0.0532560297730439,1.46719761478761,-0.469257439416197,0.669068559446734,2.77733324742625
1,0.491188279272559,0.224613030886869,-1.16045763119574,0.504854503745084,-0.0316143586224739,1.54862512200073,1.46213336423755,-0.954712444252518,-0.642684359055188,0.839387215419201
2,-0.324086578737118,1.42054996200525,0.438592411762408,-0.895045428321495,-0.259223049805361,-0.121060524380253,1.53418999003989,0.287697027665101,-1.05602625413695,0.260402342899586
3,-1.66205024385863,0.500920689211464,-0.475260266405942,0.631300208839173,-1.10377335509724,1.7452653075466,-0.146072128834175,-2.24370660753013,-0.0329387352689234,2.39321468307924
1,1.76773385087297,0.284829601969807,0.0401675945935811,-0.128871182560885,-2.1366926705876,-0.441153508294398,-0.461010238855966,-1.57241144361686,0.200937006339658,0.830485113823155
2,0.0258010486478081,-0.720574830593773,0.915386234365251,-0.733961518647676,-0.404056848366094,-1.20990995216683,-2.42194542597302,0.738838333646288,-0.0922337936061228,-0.461976310369341
3,1.12851083359018,0.896460941962013,0.345929338680152,-0.748757652644573,-2.21414430734477,0.233239659298458,0.987432272406583,-0.00917570397523752,-1.5323965037285,0.590534171184467
1,-2.38035806139704,-1.43246766728612,-1.64719362479294,-1.05281475945382,0.529143418416403,0.563324267810679,0.173908962800253,0.664205850571973,0.640496739014661,0.473011984761166
3,-1.06026555215253,0.38599263402402,-0.0833195772992678,0.282138104641247,-0.171880262215897,-0.154135233224946,0.667841606316195,-1.91031766489854,-0.354113788602408,2.89931178247722
1,0.937140540182908,-1.11065415047959,-0.353602827073967,0.411237614351906,1.67151905628029,0.253516966629905,-0.204834871812342,1.27549537005632,-0.976251847793025,0.301741911035723
3,0.854451720330554,-0.0755034378284325,0.910934321819268,-0.409227868807613,1.72765102118882,0.905022476523295,-1.21952293413793,0.0555574005992961,-0.732481976624577,2.12391177711963
1,1.46072940310409,-1.38722221913342,-0.989094636995573,0.650820161849676,-0.26414528088925,0.111996282469009,-1.4192100664514,-1.20841813964887,-1.16266033850237,0.583177029615955
3,-1.41309877788919,0.27471365422758,-0.628349119790917,-0.330364933108893,1.44601616020188,-0.306081216985347,1.14703851557018,0.697465485064157,-0.559906615222015,1.17819445367096
3,0.567403253424482,0.546311962688847,0.749104926189909,-0.150762874447201,-2.56482104877248,1.07716764824435,-0.162928381520196,-0.101982041227201,-0.731199061846295,3.27552873012065
1,0.583187653435685,-0.539094610070408,-1.44770743439239,-0.054678667865098,1.5430575137545,0.480750452429891,-1.07723755246739,-0.491612197347505,1.39770108207058,0.375840394234215
3,-1.30679883346442,-1.84149919464278,-0.64893548138727,0.12900696744478,-0.504795475928999,0.760669852680584,-1.63451759749913,-0.351145440711579,-0.295970498201592,2.32491321436355
2,-0.540386073862105,-0.790288951009079,1.10949564973078,1.96159150513553,0.00956590908040757,-0.408911342859544,0.564519730430529,-0.720007471073226,0.0270965291184557,0.211657048012656
1,1.94769266473204,-1.09406812598926,-2.56138782713487,-1.12767967316755,-0.881892596925472,0.519320648214927,0.0776266689453526,-1.53367056023989,-0.124897322262325,2.96153815468593
1,0.0535902703574544,0.463697367089517,-0.888051519150196,0.164379826479008,1.17565746703718,0.651719144020371,-0.955407888797655,1.00899693945583,-0.836829876631214,0.819855846127744
2,0.351662840555237,0.0167654783920317,1.13304816496594,-0.0635263157544191,1.51867743560234,-0.77644695164134,0.813761007555275,-0.345497095366053,-2.0074514897187,0.590612821550412
2,-0.670976538993938,0.713715588458096,0.630442193123239,1.58738713288232,-0.866355061199612,-0.721310581818984,0.0424623607359064,1.06302218388118,-0.0595562902403017,0.00779466619333313
2,0.277953694806143,0.372720397330718,-0.591059539114605,0.0354626293287733,0.695245534006977,-1.4526538130987,-1.22723725256557,-0.910141114038347,-0.00804370566269073,1.58843697222275
3,0.691171272874884,-0.631418735286571,-1.34633842376103,1.33929674960512,-0.602663568531101,0.0814673177290376,0.324354382963607,0.283112026048003,-0.959222816927032,1.90481827339037
3,0.823795328706086,-0.345194724933052,0.537050320878981,0.133688803660635,-1.30730129795716,2.10101734003551,-1.75735053080871,-0.948527959454162,-0.0833694843398954,0.536732739526572
3,2.14506502048029,-0.233673112843169,0.424586380819041,2.54360912765063e-05,1.13299879737396,0.910336586967918,1.29771512158326,-1.48873417847577,-0.700772066146665,0.281220878461543
2,-2.34694397836337,-2.4027098316998,-0.448983034596875,-0.163254100117466,1.01496168179849,-0.44530288072058,1.03899533715498,-1.85306807671552,0.546363673038346,-0.92391945948621
3,0.149591980615209,-0.841015659364336,-0.274513011773128,-0.930458392966883,0.683550078822139,-0.639426014836813,-0.0433067143476295,0.196386717269866,-1.19994410004057,0.866093973366117
2,-1.34253148172954,-0.525577561742616,0.179935430347627,-1.4033252511996,0.00849999376508359,-0.999088880541023,0.15076528995,0.18228675441637,0.247427955864065,0.635001563637373
3,0.553303075503898,0.964676071530322,0.452076350804361,0.466800425235644,0.485558567033291,0.0856573037852302,1.45247593558205,-0.160240500286912,-1.70781410010033,0.770240754098067
3,1.58996284269541,1.16868779777066,0.680015674039195,-1.70192828139062,1.31458798870699,0.657554305142717,0.417440365008762,-2.25348846800649,-0.409091250312397,0.936899031541189
3,-0.5868795943871,0.0375256354082827,-0.62507244592418,-0.145787188580333,-0.0946008097266501,0.0318018012772264,0.962430486252829,0.0195510315566332,0.548842742172347,2.53283957128144
3,-1.8323773062094,-1.05945038373576,0.717227606640692,-0.250693255568194,0.065778176263691,1.23101145198974,0.6681209419039,-1.03010520833852,0.430360887076421,2.71000621210548
1,0.888139432652018,-0.203198858763934,-0.306619312087758,0.806697561803571,0.0863668470558841,1.57782363916057,1.41888188593402,0.299167193731536,-0.941712026694869,-0.400983962832947
3,1.59348847235627,-0.260522502158531,0.920545040616492,-0.960010615824687,-1.28863490891513,-1.30285099483101,-0.371824162038797,0.855036933891222,0.339050998241596,3.24153218567328
1,0.516854670662387,-1.50359284139183,-2.31095503190772,-1.34055978927317,1.14874499428919,1.06426346106534,-1.41502128032018,-0.966604483700479,0.188725671781955,2.33494692755454
3,-1.29567168029482,-1.19154648174911,0.345497801197929,-0.771410828575249,0.974373130404642,0.670071437866044,0.481503992145545,-0.743404975086683,0.214812975760386,1.51611389576797
1,0.0546155753293754,2.45707416564799,-0.2558937065193,-0.242590768406938,0.328501634730439,-0.156454780642175,0.806022132531209,-0.803574057476861,-0.940269317172268,0.115982931533173
2,-0.784649373191544,-1.42140516618769,0.974532178905808,0.460010575716655,1.91164896796332,-0.222541706446008,1.73898837199285,0.2366790849681,-0.60359285508617,0.0768966023517729
3,-1.04935281895627,-1.17067119024427,0.800272024954448,-0.654014166034709,1.77464625221938,0.632632012969653,-0.82175535554318,-0.300938974720118,-0.0683347005283439,2.02754170806235
1,2.33051196240471,0.612728840110975,-0.473594106469474,-0.572562297222562,-1.02831893192046,0.657807622359339,1.74748197659286,0.0190865322041942,0.89796278027486,-0.113177605771936
1,1.40270538286743,0.504072912631472,-0.959342642582263,0.474511983488141,0.552070533214889,-1.26071705434666,-0.767716411704163,0.439874130690487,0.800000059557784,1.49015582142155
1,0.942600850691525,-0.0336040264924301,-0.989347601532771,0.266951987970937,-0.0421968346844172,-1.29703407529837,-0.289331867408585,-2.0983281900221,-0.236482758013749,1.17079666084536
1,0.82625828715243,1.06778841116665,-2.07800649980206,-0.361035268613876,-0.705934971870177,-0.462499111703606,-0.387971756117266,0.327114503835279,-2.00464647990498,1.31609289799508
3,-0.811540490191081,-1.08436433575367,0.818046250794619,-1.23288365439145,1.64854404583614,0.454180841698014,-1.27689518484946,-1.00311384014233,-0.295877908396742,0.543202856949697
3,0.476248280753654,0.565755522275279,0.816389424497437,-1.38160164309518,-0.794697511544143,0.12553140308742,1.25680062179904,-0.129997449970595,0.516317600620531,-0.0648649807151789
1,1.02125840748109,-0.276090810137596,-0.905158134266286,-1.28362873988771,-0.645275006800513,-0.555451490661032,-1.66985855001528,-0.0691672984729203,-0.973754259090164,-0.548165309834054
2,0.645383074206077,-0.825708875887398,0.592262636758676,0.0109577786329394,1.62101297694531,-2.50069107133184,-0.194444462025531,-1.01952002780258,-0.0933705717795429,2.14585429642252
2,1.04314355155144,0.490220536519514,0.714548546117131,1.26635916271456,1.10199761323031,-1.29228978014542,0.37900050109611,0.149320312945499,0.683945624701881,1.63703764599143
3,-0.304369112693661,-0.926531861094747,1.3815417920229,1.23754453894742,-1.41466944610356,2.18551843879027,2.10903459550853,-0.428770989968134,-1.14587579046896,-0.455658134756983
3,2.47711091696297,1.60254989142619,-0.486275989130867,0.110307812688159,0.81083386500536,2.27972049473137,0.320298562137568,-0.358297923166161,-0.765177055938823,2.26051930963495
3,0.971220673037445,-0.860891020026199,0.337212146169791,-2.38190961459487,-0.125202996655577,1.19363324607788,1.5656524398375,-1.85443503558016,0.592719399808253,0.981576092338632
3,1.86709918456672,-0.365513266132811,-0.645625377377398,0.674144155590146,-0.652253716057984,0.113777889483713,1.58922939719135,0.164834515760931,-1.89856217467573,1.10017287318479
2,0.672042469014787,-0.0063319207701284,1.43015673240866,-0.105002885342483,0.91612500016588,-0.121157893070931,-0.172716926857555,0.795855792704105,-0.387474136158449,0.286509111367309
3,-0.307953380837338,-2.38053077692356,0.308538089223252,-1.56262817344001,0.700627340753591,1.29173361602157,-0.232434054890352,-0.589871147563953,-0.310960254608806,2.58593987401612
1,0.536523716710872,1.52081963387357,0.278931704829655,-0.600812425138197,0.378596533817351,1.61185185462121,1.8202714431597,0.245518424197613,0.929803216318974,0.283650628069262
2,0.824870065351676,-0.619902119718326,0.228292155206748,0.228182516416028,0.562247130771957,-2.25871633317577,1.19627606814906,0.949608205674346,0.593639487361209,1.97115527168999
1,-0.963901479013802,-0.484028904135812,-1.99336453181168,0.729509588164707,-1.17043766629504,-0.816859921187886,-1.39279564803363,1.99683989392942,1.05470218785182,0.190463377163939
1,-0.855082511099791,-0.926160966588346,-1.50017813870525,0.364541727872544,0.226921233002645,0.32529314038264,-0.765350315625741,-0.304713111433939,-1.56712364825393,0.553486193777037
1,1.88694694202566,-0.2859256147179,-0.651634658085591,-0.637504516416125,-0.150215166587966,-0.691037230977536,0.552135128774362,1.65465196545474,2.73356107304747,0.360442615372959
1,-0.391819371995182,1.58779536109287,-1.73156034235075,0.760274282248391,0.294351221031393,0.129928759437263,0.133731889677356,0.00946346488365796,-0.957297195377229,0.225899693602703
3,-0.980632948949986,0.659089022784725,0.445640798065796,-0.610892147065945,1.47925177527163,-0.578851916330278,-1.13480609783649,0.20390066926345,0.101857466461981,0.974111801157286
3,0.687332100557042,1.20629787922748,1.32944320893897,-0.388906187955677,-0.205460634230189,0.42359809937201,0.713113284886417,-0.893471453216738,0.894699599986033,3.91732654917245
3,-0.505043517520896,-0.0248296420195276,-0.142263200827322,0.32363741508132,1.86012295969942,1.39472809588727,0.014748131994939,1.70980612764825,0.576418043445074,0.443608052292836
1,2.15771981650642,-0.904587351885264,-0.133638646878834,-1.37726584846047,-0.961615827214185,0.316370375585836,1.17656756825759,0.068690394914575,0.176544753715788,1.41865703069192
3,-0.599797563824836,-0.446869813890387,-0.0888117703288599,1.57437360558052,0.0292736259040032,0.963401606480241,-0.146930838036849,-0.494010409880415,1.48984250593917,1.37002837216805
3,-0.694546693270751,0.125085620440897,1.61339180907397,1.23642330217232,-0.234444250784424,0.713867417157112,0.641033562693261,-0.693116456044726,-0.604178151337528,1.08060349123144
3,0.223925407521288,1.1480913566555,0.721530935135869,-0.283307585697964,-1.23464077818174,0.370463509249492,-0.203266952685036,0.874548922192083,-0.573705573369747,0.730274134359368
3,-1.15622333024077,0.455013729328529,1.04727700234223,-1.73637502938424,0.633130492619491,-0.27415975061259,-1.2597767317503,-0.957268623934412,0.504027801619176,2.10213819178776
3,0.422418527786999,2.02194638426709,0.631697908896751,0.678135065443223,1.0203876060071,0.122986065012289,1.27920116597755,0.813341527737813,-1.92640731578683,1.8526291339056
3,-1.32475525584893,-0.6952703709813,-0.462835608915607,1.06200524096139,-0.330641667536097,0.805110304327602,-0.254098240310662,-1.92862874175998,-1.07560094485797,0.745782616343451
1,0.141084312860285,1.60396534062607,-0.498643040977859,0.149966903516413,0.375147272934477,-0.254948364306737,1.48382055047628,0.131993144178875,-2.16711556593393,0.293062301702489
3,-0.536047998490946,1.35170733572983,1.82481738623345,2.19440990458696,0.347017064310013,1.43772204625551,-0.620288957190579,-0.125490065351904,-1.30830413155598,2.77875150747523
3,-0.311606084578147,0.439514597571448,0.584455563897512,1.20134814020108,-2.20749462143065,-0.00811076725271257,0.721030246395666,0.137775552440638,-0.923373394534633,0.887135704766
3,1.55610964260126,1.57162170153059,0.159693209259668,1.21928435332364,1.1879250052268,-0.681014223048936,-0.113683948945891,-0.168206374037262,0.342453322651371,3.0312226488556
1,-0.44803329129447,-1.74125323682522,-0.535832490608937,-2.34212671239246,0.191529643754991,0.346386656468408,-1.31077598749684,1.09604447007792,0.612492214679715,0.6574302345116
2,0.321123537493968,-1.48401480103155,0.491414184704998,-0.28217968710066,0.675146584850571,-1.56131122507161,-0.24064906839223,-0.574187956123367,-0.398725637399286,0.658914728368259
1,-1.23017224688019,-0.555232551612177,-1.66444187021867,0.351956055351531,0.980003673162705,1.72940381735752,-1.33442620284133,0.525765099646792,-1.07369341807313,0.190307094241902
3,-1.32405869215415,-1.35860493078214,-1.10935264097396,0.0627383488162791,1.34357908266281,-0.953565962015124,2.09280187139739,-0.908338075275208,-0.0829644236717374,2.35047843381056
3,1.2612422743883,-0.0826571244573201,-0.12981543763322,-0.679357127499508,-0.59896932287576,-0.58582681059465,0.817687089591593,-0.322874329015204,-0.317400108911462,2.37572115753346
3,1.31923171964234,-0.358236118952675,-0.492138872403614,-0.794479416846245,0.217261960897458,1.02994776118695,-0.666950851483428,0.700342733841245,0.69735069905898,2.18062030672322
3,-0.0807537613680344,-1.2891182571127,-0.590397516856788,-0.108565784400487,1.26925924895058,0.644905121955409,-1.79483484972235,-0.406172836112961,1.41499332399772,2.51515569449259
3,-0.505089806271492,0.966683187814076,-0.573209451248185,-0.575566953759726,-1.23299122553657,-0.745547303729939,-0.492444978228061,-0.402931728877196,-0.0412948136153137,1.53784405251455
2,-0.0521535933303235,-0.420455899805465,1.512635914679,0.141863246180845,-0.547725666541514,-1.80306964257186,1.48624805988833,-0.745894381133108,0.488470583730261,-0.0555604727938155
3,0.628860625108436,0.778214744704721,-0.504601888538242,0.704728261931323,-0.0136640691972185,-0.263720891545997,-0.495546661818956,0.677590923576687,-0.723487493119475,1.79006779646674
3,2.18000239748484,0.577272970940539,1.64338057290397,-1.68964427202971,-1.36805871239572,0.903145470098881,2.17034854840365,-0.426106895403256,-1.32539200794303,2.58221658988556
3,-0.0690173065192163,-0.396721690855446,0.969512934963035,0.610526955879975,1.68880515313423,1.0886028643772,1.54176011092487,-0.350811275803404,1.54185101201004,1.60938440872706
2,1.5448636020376,-1.55747040157249,0.943952740205004,-0.376738654360035,-0.862774861931191,-0.861382774478393,0.178122754790225,0.100696899622549,-0.207006805614477,0.261019357658476
1,1.32145201716263,-0.548407913677815,-0.467184967910022,-0.218404641401962,0.10496540032216,-0.406042019121054,-0.156488792880772,0.094506192968588,-1.28226705718654,0.935497893734451
1,0.322151575362802,0.217260182352515,-2.04974836448467,0.596867147696596,1.16471867459579,-0.181848318818148,0.507312054416037,0.422143204627325,0.178233422870847,0.267614758200262
3,1.53095511973516,0.913234969506863,1.73747937162744,0.149051063103709,0.771845858475219,0.0463540436785793,-2.36415755711631,2.17694772859363,-0.138540177092295,2.70488804450557
3,-0.421239693338574,1.5522148463537,0.28033918487374,-1.52716984747244,-0.750776712508746,-1.39785982648634,-1.54480469334088,0.632874911002532,1.25083015770931,1.39800281201505
3,-1.15882102281814,1.26813065319604,1.34751518753312,-1.06618271164564,-0.600626985408532,-0.126043482987673,1.71386657404625,-1.2839716212171,-1.06133236408484,3.03693910666691
2,-1.84536828942147,0.760401524537182,0.500537883995336,0.535808887797185,-0.400022944335427,-0.82364007125559,0.684578322043269,-1.7306263280438,-0.55166992902696,0.427348645033301
3,1.15732528705715,0.659180420191723,0.669602852515611,1.56298358988597,0.114026866072567,-0.0832831053471473,-0.393458732127088,2.39438660633982,1.37862306631523,1.57944244277954
2,-2.12354988101476,0.653989652414126,-0.415730377359972,0.355861023685839,-1.21502646059073,-2.1334667080843,0.484129421173041,0.135133858369698,-0.0751728148655399,1.5648630118768
1,-1.19603151811083,1.55597631479714,-0.885232254644362,-0.563145496157112,0.0694796452606776,0.857728332003447,1.98553453456128,0.110615619211226,-0.262141980925255,0.975736303724143
3,1.64219199076734,0.416610866848198,-0.326935904355231,0.989176405554894,-1.92829432218219,1.63991240220499,0.523065934553331,-1.17136147354119,0.0801711511967516,1.3879686789403
3,0.883654833162014,0.0280533938348574,0.642038634585716,-0.165553758902961,0.219767441536539,-0.637201044204728,1.26051189469773,0.631661446859238,0.566672602310728,2.26693796088121
3,0.524875891035917,-2.36600857272134,-0.642331767887299,-0.0881498600906703,-1.22313687934478,-1.27302460907235,1.597988274938,1.97730838561823,-1.24208314707684,1.49585895334502
3,-1.18465906563077,0.546044490687229,-0.511399678545815,-2.15603990038003,0.67038198948359,-1.01764008288408,-0.0540912667595834,1.71985489300583,-0.806144647951443,0.523508719527025
2,2.6557882721428,-0.0870771441310827,-0.62776842961771,-1.45185733748999,-0.254756083883411,-1.65345679149115,0.269364175120468,2.48749110038395,-0.203070743179275,1.04202945592373
3,-1.04791371021831,0.368892122491792,1.38202252269753,-0.785783853639111,-0.207665162561157,0.048334617805328,-0.849512093622035,1.0753499354077,1.09847414045339,1.25443096503661
2,-1.01112252361904,-1.44043937936632,0.901359161117073,0.837985038441182,0.296492871165691,-1.24178889719393,0.794498015189454,0.927378111383612,-0.558317219019335,0.378914180212107
1,0.668921652514333,0.948342218434107,-0.0358525010238236,-0.964901925577719,0.378691460912883,1.03821892279717,0.0836461858570048,0.421022171039183,0.799488654868163,0.520335160825925
3,0.129177293676193,-1.62246893619965,-1.01111881519878,1.49876142977068,0.0561505288000354,0.516275084571515,-0.448362384551855,1.16416815957186,-0.210454068213782,1.61999238915575
3,-0.422576867053514,-1.42204093912368,-0.605881005366166,-1.15007260762736,-1.39730554191698,0.282872125900777,-0.0771675265620684,1.11525847825475,-0.866403557220759,2.4681257277568
3,-1.14026414484813,-2.19955961986666,0.0529330546883286,0.0684147174930806,-1.70138503204162,1.20759151861891,0.383918674755101,0.255610548641436,-0.505549709118912,1.82274691205473
1,-1.29371529003254,0.102242549734569,0.236748820494176,-2.22390446051928,-1.38400303247971,0.244969948203226,0.212596395294193,-0.928398626221056,0.995860115838639,0.0864735444119098
2,-0.594698769070893,-1.70094425207912,-1.10728163695264,1.01553682505083,0.551679005017642,-2.18338210323343,1.70775190227779,0.300365243266197,-0.277564461247833,1.28084491643696
1,-1.50081408022084,1.66756805497658,-1.18913854278655,1.08339950060871,0.419432215160803,-0.387732757264533,-0.631175135044255,-0.193138737515918,-1.56484722476395,0.632594429251682
1,0.0158556930655591,0.65132781853536,-0.988761177857096,-0.216790093968268,-0.279255140947152,0.729315526612129,0.329483092051748,0.792163363617078,0.587306723864778,-0.558116143023666
3,0.54016956769222,1.53324704446761,-0.190451594932855,-0.0822492343632123,-1.1129372184161,0.169804319479626,1.0968634112744,-0.317567237153591,-1.45085296042627,3.82069392335611
1,-1.5472919670457,-0.00710408522648729,-0.709476881296716,-0.238049644158301,0.112988743144751,-0.559512188537219,1.18724332862103,1.22089657549559,-0.0979461964741762,0.973307999437464
1,0.849652929928439,0.064437051241413,-2.3409125058475,-2.42164531805651,-1.08997248317035,-1.3896735782117,-0.861168048701746,-0.66447834743558,0.729094892400643,1.47570033818907
3,0.89601318433245,1.42522041865573,0.569894049495696,-0.654023514673544,0.804462875858041,1.16551817669312,-0.0672196750882495,0.251788994945638,-1.08573927863323,0.470888840610941
3,0.138690996809729,1.0959766553495,0.0275380007739789,-0.887915023700518,0.0990111125367341,1.49320850734604,-1.77469218711168,-0.615977375547688,-0.511969701220558,1.73453804359596
2,-1.61932832236614,-0.123835517987326,2.2232335068411,0.765140491075889,0.473218227828143,-0.950950285071387,-1.59436798282553,-0.658065968757912,-0.0730354112120671,0.0396996686268725
3,0.548397923014403,-0.602283794919944,-1.00259006171583,-0.399571846425052,-0.340594120383428,0.115251170842211,-1.03858464842069,-0.630857751026683,-1.90100707037114,1.33296504067212
2,0.195282153811252,-1.09613954622899,0.182640088974182,-0.980930470113522,0.504529171672181,-0.707293470448322,-0.297124405601953,-0.232951773043531,-0.252439804896124,-0.566880915390661
3,-0.806497994763471,-0.311297069880495,0.600458605575438,0.527316071783592,0.975102681200432,0.982472331354439,0.391146256619676,0.0849721730510739,1.56020929459904,0.478521205283823
3,-0.108624235207127,0.175138895811023,0.619609246514731,-1.20972121592324,0.674936437569069,0.183836911822794,-0.192412574763627,-0.958849905247789,-0.734043547320744,1.50915227078514
2,-0.250946623852313,0.530809920043939,1.06398913231963,-1.12446423216374,-0.376431795408137,-1.7928246891786,-0.0300778480330846,-0.290794676463345,-0.636843769370708,-0.451178252517341
1,1.69934666853318,0.906410806343135,-1.6897361981851,1.04858088822592,-1.23051592980131,-0.865112367839144,-0.708863763917487,-0.32909817263249,1.6668367436402,1.87193582376203
3,-0.344298796264969,0.046753128925649,-0.0603264979954161,2.09515180208338,0.0727193302324139,0.00729111822477887,0.262007186930754,-1.13539828864496,-0.621635044826854,1.555808428367
1,0.0677720614042188,0.18479492819343,-0.730777736004665,-1.06362406199941,-0.0891646361811771,-0.868611565002387,1.2033189364432,-0.213418443597535,0.795458775263075,0.13240432099539
